Period,IDPROV,Province,Xcoord,Ycoord,IDDISTRICT,District,Event,Casualties,Injured,Missing,Affected,Displaced,House_HD,House_MD,House_SD,Flooded
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Whirlwind,1,1,,0,,,,1,
January 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5206,BIMA,Whirlwind,,,,0,,,,2,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Whirlwind,,,,0,,,,2,
January 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,Whirlwind,,,,0,,1,,,
January 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5271,KOTA MATARAM,High Tide/Abrasion,,,,13,,,,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Flood,,,,0,,,,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,8,,,1,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Landslide,,,,5,,1,,,
January 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1310,SOLOK SELATAN,Whirlwind,,,,0,,,1,,
January 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,3,,1,,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,,,5,,1,,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Whirlwind,,,,45,,,,9,
January 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,High Tide/Abrasion,,1,,0,,15,,,
January 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Whirlwind,,,,0,,,,11,
January 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,6,,1,1,,
January 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7305,TAKALAR,High Tide/Abrasion,,,,0,,1,11,3,
January 2018,13,SUMATERA BARAT,100.4671,-0.85066,1303,SOLOK,Forest Fires,,,,0,,,,,
January 2018,94,PAPUA,138.50228,-3.94094,9401,MERAUKE,High Tide/Abrasion,,,,357,357,,,,85
January 2018,12,SUMATERA UTARA,99.05314,2.19191,1211,KARO,Volcano Eruption,,,,0,,,,,
February 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Forest Fires,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3207,CIAMIS,Whirlwind,,,,156,20,3,32,278,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Whirlwind,,,,0,,,1,1,
February 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6203,KAPUAS,Whirlwind,,,,19,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,,1,10,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7305,TAKALAR,Whirlwind,,,,0,,3,7,4,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7308,MAROS,Whirlwind,,9,,0,,,16,10,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,,21,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3508,LUMAJANG,Flood,,,,1430,,,,,343
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Flood,,,,400,,25,,,80
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Flood,,,,110,,,,,22
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Flood,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,10964,,,,,2741
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,0,,,,2,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,,,4,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Landslide,,,,0,,,,1,
February 2018,31,DKI JAKARTA,106.83439,-6.2003,3101,KEPULAUAN SERIBU,Whirlwind,,,,319,,23,17,33,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3279,KOTA BANJAR,Whirlwind,,,,285,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,1,,,0,,21,26,151,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Whirlwind,,,,0,,,,9,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Whirlwind,,1,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Flood,,,,0,,,,,9
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Flood,,,,462,,,,,
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Flood,,,,45,,,,,5
February 2018,94,PAPUA,138.50228,-3.94094,9426,WAROPEN,High Tide/Abrasion,,,,112,112,10,,13,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Landslide,,,,136,,5,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3513,PROBOLINGGO,Flood,,,,610,,2,,1,
February 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Forest Fires,,,,2,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Whirlwind,,,,0,,,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Whirlwind,,1,,0,,,,22,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,1500,,,,,300
February 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5203,LOMBOK TIMUR,Flood,,,,0,,,,,2
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6306,HULU SUNGAI SELATAN,Whirlwind,,,,0,,1,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Flood,,,,0,,,,,200
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Landslide,,1,,0,,,1,,
February 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1612,PENUKAL ABAB LEMATANG ILIR,Whirlwind,,,,4,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3321,DEMAK,Whirlwind,,,,0,,1,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,Whirlwind,,,,0,,,,19,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Landslide,2,1,,0,,1,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Landslide,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Landslide,,,,0,,1,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,5,,,1,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,1,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3205,GARUT,Flood,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Flood,,,,11910,125,,,,
February 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1610,OGAN ILIR,Whirlwind,,,,0,,1,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3215,KARAWANG,Flood,,,,8140,198,,,,2344
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,,1,
February 2018,31,DKI JAKARTA,106.83439,-6.2003,3172,KOTA JAKARTA TIMUR,Flood,1,,,10246,4489,,,,
February 2018,31,DKI JAKARTA,106.83439,-6.2003,3171,KOTA JAKARTA SELATAN,Flood,,,,1230,32,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,0,,,,,10
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,221,,,,,89
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,112,,,1,,26
February 2018,32,JAWA BARAT,107.6028,-6.91998,3275,KOTA BEKASI,Flood,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Flood,,,,1000,,,,,200
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3212,INDRAMAYU,Flood,,,,3985,,,,,960
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,0,,2,1,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,6,6,,81,11,3,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,9,,,,3,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,4,4,,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Whirlwind,,,,0,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Landslide,,,,70,,4,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,,,0,,,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Landslide,,,,0,,,3,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Landslide,,,,10,10,,2,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Landslide,,,,0,,,,1,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3572,KOTA BLITAR,Landslide,,,,0,,,,1,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,3,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,0,,1,1,3,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,TEGAL,Landslide,,,,0,,1,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3573,KOTA MALANG,Whirlwind,,,,5,,,,1,
February 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,4,4,,1,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Flood,,,,2625,125,,,,560
February 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Flood,,,,30,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3275,KOTA BEKASI,Flood,,,,85,35,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,80,,,,,165
February 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,0,,,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3506,KEDIRI,Whirlwind,,,,0,,,21,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3215,KARAWANG,Whirlwind,,,,0,,3,,11,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7305,TAKALAR,Whirlwind,,,,0,,,,21,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Whirlwind,,,,8,,1,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Whirlwind,,,,1,,1,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,0,,,13,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,7,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,10,,,2,,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7326,TORAJA UTARA,Landslide,,,,0,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3327,PEMALANG,Flood,,,,0,,,,,1650
February 2018,32,JAWA BARAT,107.6028,-6.91998,3274,KOTA CIREBON,Whirlwind,,,,0,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3372,KOTA SURAKARTA,Flood,,,,0,,,,,23
February 2018,71,SULAWESI UTARA,124.7604,1.17385,7171,KOTA MANADO,Flood,,,,4000,,,,,800
February 2018,71,SULAWESI UTARA,124.7604,1.17385,7101,BOLAANG MONGONDOW,Flood,,,,557,,,,,133
February 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Landslide,,,,1,,,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,165,,,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Flood,,,,4480,,,,,690
February 2018,71,SULAWESI UTARA,124.7604,1.17385,7101,BOLAANG MONGONDOW,Landslide,,,,476,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,21,8,2,1,,
February 2018,75,GORONTALO,122.37605,0.68682,7505,GORONTALO UTARA,Landslide,,,,10,,2,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,1,,,
February 2018,76,SULAWESI BARAT,119.34408,-2.46158,7605,MAMUJU UTARA,Whirlwind,,,,0,,1,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Flood,,,,244,,,,,84
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,5007,72,,,,1313
February 2018,11,ACEH,96.91028,4.2251,1109,PIDIE,Earthquake,,,,0,,2,45,31,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Flood,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Flood,,,,175,,,,,60
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3514,PASURUAN,Whirlwind,,,,195,,,,39,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Whirlwind,,,,40,,2,,6,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Landslide,,,,10,,,4,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,0,,1,2,2,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Landslide,,,,20,,,,3,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,,,5,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Flood,,,,30,,,,,6
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Flood,,,,1605,,4,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Landslide,,,,5,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Landslide,,,,5,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Landslide,1,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,1,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,,,0,,,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,0,,5,4,,
February 2018,36,BANTEN,106.10883,-6.45625,3672,KOTA CILEGON,Flood,,,,257,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Flood,,,,0,,3,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Whirlwind,,,,0,,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,80,80,1,,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Flood,,,,31425,1500,,,22,7069
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,,,0,,,,16,
February 2018,71,SULAWESI UTARA,124.7604,1.17385,7105,MINAHASA SELATAN,Flood,,,,0,,4,,1,25
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,20,8,2,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Flood,2,,,231,231,,,,480
February 2018,82,MALUKU UTARA,127.63524,0.70616,8201,HALMAHERA BARAT,Whirlwind,,,,0,,2,,1,
February 2018,82,MALUKU UTARA,127.63524,0.70616,8201,HALMAHERA BARAT,Flood,,,,7,7,2,,5,
February 2018,72,SULAWESI TENGAH,121.55683,-1.41749,7207,BUOL,Flood,,,,120,120,2,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,,,1571,656,,,,628
February 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Whirlwind,,,,5,,,1,,
February 2018,75,GORONTALO,122.37605,0.68682,7505,GORONTALO UTARA,Flood,,,,150,,,,,50
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,1,,8,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3523,TUBAN,Flood,,,,1000,,,,,200
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Flood,,,,0,,,,,74
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,0,,,,,16
February 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Landslide,,,,9,,,1,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Landslide,,,,0,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,538,306,,,,
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6301,TANAH LAUT,Whirlwind,,,,0,,,,3,
February 2018,18,LAMPUNG,105.02009,-4.91748,1804,LAMPUNG TIMUR,Whirlwind,,2,,0,,,,3,
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Flood,,,,525,525,,,,105
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Whirlwind,,,,3,3,,1,,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Flood,,,,0,,,,,800
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3513,PROBOLINGGO,Whirlwind,,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,5,,2,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,1,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,1,,10,,2,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3376,KOTA TEGAL,Flood,,,,12016,16,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3312,WONOGIRI,Landslide,,,,378,260,14,,,
February 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6112,KUBU RAYA,Forest Fires,,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Landslide,,,,5,,1,,,
February 2018,82,MALUKU UTARA,127.63524,0.70616,8201,HALMAHERA BARAT,Flood,,,,236,236,,3,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Landslide,,,,6,1,,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,2,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,3,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,0,,,,,31
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Flood,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3508,LUMAJANG,Whirlwind,,,,0,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Flood,,,,18,,,,5,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3216,BEKASI,Whirlwind,,,,0,,,,69,
February 2018,91,PAPUA BARAT,133.11628,-1.64237,9105,MANOKWARI,Flood,,,,0,,,,,700
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,,,0,,,,26,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3321,DEMAK,Whirlwind,,,,1,,,,1,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,1,,
February 2018,94,PAPUA,138.50228,-3.94094,9403,JAYAPURA,Landslide,,,,28,28,1,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3321,DEMAK,Flood,,,,33111,,,,,10822
February 2018,51,BALI,115.13213,-8.36978,5107,KARANGASEM,Volcano Eruption,,,,0,,,,,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7313,WAJO,Whirlwind,,1,,242,,15,13,33,
February 2018,12,SUMATERA UTARA,99.05314,2.19191,1203,TAPANULI SELATAN,Forest Fires,,,,0,,,,,
February 2018,36,BANTEN,106.10883,-6.45625,3601,PANDEGLANG,Whirlwind,,,,25,,,,5,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,0,,,,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,1,,15,,,,,
February 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5302,SUMBA TIMUR,Whirlwind,,,,0,,2,,3,
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6306,HULU SUNGAI SELATAN,Whirlwind,,,,9,,,2,1,
February 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5206,BIMA,Flood,,,,9,,3,,,
February 2018,76,SULAWESI BARAT,119.34408,-2.46158,7605,MAMUJU UTARA,Whirlwind,,,,5,5,2,,,
February 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6205,BARITO UTARA,Whirlwind,,,,0,,1,,1,
February 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1674,KOTA LUBUK LINGGAU,Whirlwind,,,,5,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Flood,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Flood,,,,340,,,,,68
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6308,HULU SUNGAI UTARA,Whirlwind,,,,0,,1,2,,
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Whirlwind,,,,32,,4,,6,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3321,DEMAK,Flood,,,,16885,,,,,3377
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Whirlwind,,,,0,,3,,33,
February 2018,36,BANTEN,106.10883,-6.45625,3601,PANDEGLANG,Whirlwind,,1,,95,,5,1,13,
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6304,BARITO KUALA,Whirlwind,,,,55,,,11,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,,,0,,,2,1,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,TEGAL,Landslide,,,,20,,,3,1,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Landslide,,,,0,,,2,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Flood,,,,0,,,,,1022
February 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6103,LANDAK,Forest Fires,,,,0,,,,,
February 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Forest Fires,,,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3322,SEMARANG,Landslide,,,,5,,,,1,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3506,KEDIRI,Landslide,4,4,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Landslide,,,,0,,,4,5,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Landslide,,,,9,,5,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Landslide,,,,364,260,,14,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,,,310,310,,,,628
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Whirlwind,,,,0,,1,,,
February 2018,14,RIAU,101.80779,0.51272,1405,SIAK,Forest Fires,,,,0,,,,,
February 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6201,KOTAWARINGIN BARAT,Forest Fires,,,,0,,,,,
February 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Forest Fires,,,,0,,,,,
February 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,5,5,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Whirlwind,,,,180,,,1,36,
February 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Whirlwind,,,,0,,,1,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Landslide,,,,5,,,,1,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Whirlwind,,,,0,,,,7,
February 2018,91,PAPUA BARAT,133.11628,-1.64237,9104,TELUK BINTUNI,Flood,,,,0,,,,,296
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Landslide,,1,,0,,,,,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Landslide,,,,0,,,1,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,49,,,,2,
February 2018,12,SUMATERA UTARA,99.05314,2.19191,1211,KARO,Volcano Eruption,,,,100,100,,,,
February 2018,14,RIAU,101.80779,0.51272,1473,KOTA DUMAI,Forest Fires,,,,0,,,,,
February 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Whirlwind,,,,66,,6,,10,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,,,0,,,,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Whirlwind,,,,5,,4,5,,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Whirlwind,,,,0,,,,,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7313,WAJO,Whirlwind,,,,0,,1,3,,
February 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7318,TANA TORAJA,Whirlwind,,,,0,,1,8,6,
February 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Flood,,,,0,,,,,50
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3313,KARANGANYAR,Whirlwind,,1,,0,,,,11,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Landslide,,1,,0,,1,,5,
February 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Landslide,,2,,0,,8,10,,
